Date,Invoice ID,Product Name,Category,Quantity,Unit Price,Total Sales,Payment Method,Branch,Customer Type
2024-07-07 10:00:00,INV6238,Jeans,Fashion,4,1987,7948,UPI,Riverside,Returning
2024-05-12 20:00:00,INV6239,Smartphone,Electronics,4,20021,80084,Card,City Center,New
2024-05-14 21:00:00,INV6240,T-shirt,Fashion,4,725,2900,Cash,Riverside,New
2024-06-21 08:00:00,INV6241,Pen Set,Books,4,-82,-328,Cash,Riverside,Returning
2024-01-15 07:00:00,INV6242,Shoes,Fashion,3,2367,7101,Cash,City Center,Returning
2024-07-15 00:00:00,INV6243,Washing Machine,Home Appliances,1,14960,14960,Cash,Riverside,New
2024-07-19 23:00:00,INV6244,Laptop,Electronics,3,60110,180330,Online Gateway,Riverside,Returning
2024-07-24 00:00:00,INV6245,Novel,Books,4,535,2140,Cash,Riverside,New
2024-05-13 09:00:00,INV6246,Notebook,Books,2,254,508,Online Gateway,City Center,New
2024-08-15 23:00:00,INV6247,Pen Set,Books,5,-131,-655,Cash,City Center,New
2024-02-07 00:00:00,INV6248,T-shirt,Fashion,4,975,3900,Cash,City Center,New
2024-10-23 23:00:00,INV6249,Novel,Books,2,548,1096,Cash,City Center,New
2024-06-04 00:00:00,INV6250,T-shirt,Fashion,4,936,3744,Cash,Riverside,New
2024-04-30 03:00:00,INV6251,Mixer Grinder,Home Appliances,5,3358,16790,Online Gateway,Riverside,Returning
2024-06-24 12:00:00,INV6252,Smartphone,Electronics,5,20150,100750,UPI,Riverside,New
2024-10-17 01:00:00,INV6253,Jeans,Fashion,1,1938,1938,Online Gateway,Riverside,Returning
2024-04-10 15:00:00,INV6254,Mixer Grinder,Home Appliances,5,3688,18440,Card,Riverside,Returning
2024-05-05 01:00:00,INV6255,Headphones,Electronics,5,1317,6585,Cash,Riverside,New
2024-03-13 10:00:00,INV6256,Pen Set,Books,4,-70,-280,Cash,City Center,Returning
2024-02-26 20:00:00,INV6257,Microwave,Home Appliances,2,7123,14246,Card,Riverside,New
2024-04-22 20:00:00,INV6258,Jeans,Fashion,4,1744,6976,Cash,Riverside,New
2024-02-08 12:00:00,INV6259,Pen Set,Books,1,123,123,Card,City Center,Returning
2024-01-07 07:00:00,INV6260,Novel,Books,4,566,2264,UPI,City Center,Returning
2024-12-01 04:00:00,INV6261,Jeans,Fashion,3,1911,5733,Card,Riverside,Returning
2024-02-08 00:00:00,INV6262,Smartphone,Electronics,3,19998,59994,Online Gateway,Riverside,New
2024-04-06 17:00:00,INV6263,Washing Machine,Home Appliances,4,15069,60276,Online Gateway,Riverside,Returning
2024-01-21 15:00:00,INV6264,Smartphone,Electronics,5,19972,99860,Online Gateway,City Center,New
2024-03-30 12:00:00,INV6265,Washing Machine,Home Appliances,3,14981,44943,Online Gateway,City Center,Returning
2024-01-24 04:00:00,INV6266,Notebook,Books,5,87,435,Online Gateway,City Center,Returning
2024-03-05 16:00:00,INV6267,Shoes,Fashion,1,2557,2557,Cash,Riverside,New
2024-03-29 08:00:00,INV6268,Novel,Books,2,308,616,Cash,City Center,Returning
2024-05-08 13:00:00,INV6269,Mixer Grinder,Home Appliances,3,3519,10557,UPI,City Center,New
2024-05-26 00:00:00,INV6270,Microwave,Home Appliances,4,7046,28184,Card,City Center,New
2024-01-07 12:00:00,INV6271,Smartphone,Electronics,4,20053,80212,Online Gateway,City Center,New
2024-11-08 17:00:00,INV6272,Washing Machine,Home Appliances,1,14990,14990,UPI,Riverside,New
2024-10-25 10:00:00,INV6273,Laptop,Electronics,1,59873,59873,UPI,City Center,New
2024-08-18 03:00:00,INV6274,Jeans,Fashion,3,1772,5316,UPI,City Center,New
2024-11-10 07:00:00,INV6275,Jeans,Fashion,3,1902,5706,Cash,City Center,New
2024-12-01 15:00:00,INV6276,Novel,Books,4,505,2020,Online Gateway,City Center,Returning
2024-07-12 22:00:00,INV6277,Headphones,Electronics,3,1493,4479,Cash,Riverside,New
2024-09-17 10:00:00,INV6278,Laptop,Electronics,2,60195,120390,UPI,City Center,New
2024-10-28 22:00:00,INV6279,Notebook,Books,1,-86,-86,Cash,City Center,Returning
2024-01-07 10:00:00,INV6280,Shoes,Fashion,3,2380,7140,UPI,City Center,New
2024-11-27 06:00:00,INV6281,Microwave,Home Appliances,3,6854,20562,Online Gateway,Riverside,Returning
2024-02-11 12:00:00,INV6282,T-shirt,Fashion,4,986,3944,Online Gateway,City Center,Returning
2024-07-11 18:00:00,INV6283,Pen Set,Books,2,33,66,Cash,Riverside,New
2024-05-01 01:00:00,INV6284,Headphones,Electronics,3,1379,4137,Online Gateway,Riverside,Returning
2024-01-07 09:00:00,INV6285,Laptop,Electronics,1,59884,59884,Card,City Center,New
2024-11-23 05:00:00,INV6286,Headphones,Electronics,2,1446,2892,Cash,Riverside,Returning
2024-09-27 01:00:00,INV6287,Pen Set,Books,4,81,324,Cash,City Center,Returning
2024-08-21 07:00:00,INV6288,Smartphone,Electronics,3,20065,60195,Cash,Riverside,New
2024-03-12 12:00:00,INV6289,Mixer Grinder,Home Appliances,2,3695,7390,Cash,Riverside,New
2024-02-02 18:00:00,INV6290,Washing Machine,Home Appliances,4,15020,60080,Cash,City Center,New
2024-07-01 00:00:00,INV6291,Shoes,Fashion,5,2365,11825,Online Gateway,Riverside,Returning
2024-12-03 08:00:00,INV6292,Microwave,Home Appliances,5,6817,34085,Online Gateway,City Center,Returning
2024-06-27 00:00:00,INV6293,Smartphone,Electronics,3,19871,59613,Online Gateway,Riverside,Returning
2024-06-05 23:00:00,INV6294,Mixer Grinder,Home Appliances,3,3455,10365,UPI,City Center,New
2024-09-06 18:00:00,INV6295,Headphones,Electronics,2,1432,2864,Card,Riverside,Returning
2024-10-27 16:00:00,INV6296,Shoes,Fashion,1,2425,2425,Online Gateway,City Center,Returning
2024-05-22 18:00:00,INV6297,Smartphone,Electronics,3,19987,59961,Cash,City Center,New
2024-06-06 15:00:00,INV6298,Smartphone,Electronics,5,19816,99080,Card,Riverside,Returning
2024-08-14 03:00:00,INV6299,Notebook,Books,5,-38,-190,UPI,City Center,New
2024-10-19 03:00:00,INV6300,Notebook,Books,5,109,545,Cash,Riverside,New
2024-12-01 12:00:00,INV6301,Laptop,Electronics,3,60032,180096,Cash,City Center,New
2024-06-03 05:00:00,INV6302,Novel,Books,5,364,1820,UPI,Riverside,New
2024-04-07 21:00:00,INV6303,T-shirt,Fashion,4,809,3236,Card,Riverside,New
2024-10-19 03:00:00,INV6304,Laptop,Electronics,2,59934,119868,Cash,Riverside,New
2024-10-20 23:00:00,INV6305,Shoes,Fashion,1,2564,2564,Cash,City Center,New
2024-02-20 12:00:00,INV6306,T-shirt,Fashion,1,775,775,Cash,City Center,New
2024-10-17 05:00:00,INV6307,Jeans,Fashion,1,1827,1827,Cash,Riverside,Returning
2024-10-06 08:00:00,INV6308,Microwave,Home Appliances,1,7057,7057,UPI,Riverside,New
2024-11-05 17:00:00,INV6309,Novel,Books,3,324,972,Online Gateway,Riverside,New
2024-04-14 15:00:00,INV6310,T-shirt,Fashion,5,834,4170,Card,City Center,New
2024-01-06 23:00:00,INV6311,Shoes,Fashion,1,2434,2434,UPI,Riverside,Returning
2024-11-02 23:00:00,INV6312,Jeans,Fashion,4,1664,6656,Card,Riverside,Returning
2024-05-14 12:00:00,INV6313,Notebook,Books,4,207,828,UPI,City Center,Returning
2024-07-09 22:00:00,INV6314,Pen Set,Books,3,-137,-411,Card,City Center,Returning
2024-09-08 07:00:00,INV6315,T-shirt,Fashion,3,916,2748,Online Gateway,City Center,New
2024-06-25 19:00:00,INV6316,Shoes,Fashion,5,2354,11770,Card,Riverside,Returning
2024-04-23 01:00:00,INV6317,Smartphone,Electronics,2,20122,40244,Online Gateway,Riverside,New
2024-06-23 09:00:00,INV6318,Laptop,Electronics,4,59808,239232,Card,City Center,Returning
2024-11-01 08:00:00,INV6319,Microwave,Home Appliances,3,6919,20757,Cash,City Center,Returning
2024-07-12 01:00:00,INV6320,Microwave,Home Appliances,4,6923,27692,Cash,City Center,New
2024-05-13 00:00:00,INV6321,Laptop,Electronics,5,60108,300540,Online Gateway,Riverside,Returning
2024-01-13 12:00:00,INV6322,Washing Machine,Home Appliances,1,14884,14884,UPI,City Center,Returning
2024-01-31 03:00:00,INV6323,Laptop,Electronics,4,59947,239788,Cash,City Center,Returning
2024-08-25 06:00:00,INV6324,Microwave,Home Appliances,3,7066,21198,Online Gateway,Riverside,Returning
2024-05-05 10:00:00,INV6325,Mixer Grinder,Home Appliances,4,3696,14784,UPI,Riverside,New
2024-08-19 11:00:00,INV6326,Microwave,Home Appliances,1,7132,7132,Card,Riverside,New
2024-01-03 19:00:00,INV6327,Laptop,Electronics,1,60033,60033,Online Gateway,City Center,New
2024-04-14 10:00:00,INV6328,Microwave,Home Appliances,4,7191,28764,Card,Riverside,Returning
2024-03-05 01:00:00,INV6329,Novel,Books,3,604,1812,Card,City Center,New
2024-01-17 13:00:00,INV6330,Microwave,Home Appliances,5,6852,34260,Cash,City Center,Returning
2024-08-24 16:00:00,INV6331,Smartphone,Electronics,5,20160,100800,Online Gateway,City Center,New
2024-07-20 01:00:00,INV6332,T-shirt,Fashion,5,612,3060,Card,City Center,Returning
2024-12-30 11:00:00,INV6333,T-shirt,Fashion,3,644,1932,UPI,Riverside,Returning
2024-09-09 00:00:00,INV6334,Microwave,Home Appliances,3,6916,20748,Card,City Center,Returning
2024-06-01 13:00:00,INV6335,Notebook,Books,5,273,1365,Online Gateway,Riverside,Returning
2024-05-02 13:00:00,INV6336,Headphones,Electronics,2,1590,3180,Cash,Riverside,New
2024-10-21 11:00:00,INV6337,Shoes,Fashion,2,2484,4968,Card,City Center,New
2024-07-31 03:00:00,INV6338,T-shirt,Fashion,5,955,4775,Card,Riverside,Returning
2024-03-07 17:00:00,INV6339,Jeans,Fashion,2,1968,3936,Online Gateway,City Center,Returning
2024-03-02 16:00:00,INV6340,Notebook,Books,4,20,80,Cash,Riverside,New
2024-09-16 14:00:00,INV6341,Novel,Books,3,690,2070,Online Gateway,City Center,Returning
2024-05-16 12:00:00,INV6342,Mixer Grinder,Home Appliances,4,3667,14668,Card,City Center,Returning
2024-09-25 15:00:00,INV6343,Mixer Grinder,Home Appliances,4,3468,13872,Card,City Center,Returning
2024-08-17 03:00:00,INV6344,Notebook,Books,4,183,732,Online Gateway,City Center,Returning
2024-09-18 09:00:00,INV6345,Pen Set,Books,1,-27,-27,UPI,City Center,New
2024-02-24 03:00:00,INV6346,Microwave,Home Appliances,5,6999,34995,Online Gateway,City Center,Returning
2024-08-30 10:00:00,INV6347,Laptop,Electronics,3,59986,179958,Cash,Riverside,New
2024-10-06 05:00:00,INV6348,Jeans,Fashion,4,1911,7644,Card,City Center,New
2024-07-27 02:00:00,INV6349,Washing Machine,Home Appliances,2,14973,29946,Cash,Riverside,New
2024-11-08 01:00:00,INV6350,Jeans,Fashion,3,1801,5403,UPI,Riverside,New
2024-12-10 13:00:00,INV6351,Novel,Books,5,655,3275,Online Gateway,City Center,New
2024-04-27 23:00:00,INV6352,T-shirt,Fashion,3,784,2352,Online Gateway,City Center,New
2024-04-23 09:00:00,INV6353,Novel,Books,2,428,856,Card,Riverside,New
2024-03-04 20:00:00,INV6354,Pen Set,Books,5,52,260,Online Gateway,City Center,Returning
2024-12-17 05:00:00,INV6355,Jeans,Fashion,2,1909,3818,Cash,Riverside,New
2024-08-06 21:00:00,INV6356,Novel,Books,2,499,998,Cash,City Center,New
2024-03-24 04:00:00,INV6357,Notebook,Books,1,-44,-44,Cash,City Center,Returning
2024-08-09 07:00:00,INV6358,Washing Machine,Home Appliances,1,15012,15012,Cash,Riverside,New
2024-01-12 13:00:00,INV6359,Mixer Grinder,Home Appliances,3,3429,10287,Cash,City Center,New
2024-05-08 17:00:00,INV6360,Shoes,Fashion,1,2324,2324,Card,City Center,Returning
2024-01-22 19:00:00,INV6361,Notebook,Books,4,193,772,Cash,Riverside,Returning
2024-06-27 03:00:00,INV6362,Headphones,Electronics,2,1645,3290,Card,City Center,New
2024-08-11 13:00:00,INV6363,T-shirt,Fashion,3,870,2610,Cash,Riverside,Returning
2024-05-10 02:00:00,INV6364,Notebook,Books,2,221,442,Online Gateway,Riverside,Returning
2024-12-06 07:00:00,INV6365,Pen Set,Books,4,-115,-460,Card,City Center,New
2024-08-04 06:00:00,INV6366,Mixer Grinder,Home Appliances,5,3369,16845,Card,City Center,Returning
2024-07-09 15:00:00,INV6367,Shoes,Fashion,1,2569,2569,Online Gateway,Riverside,New
2024-11-17 23:00:00,INV6368,Microwave,Home Appliances,4,6832,27328,Card,City Center,New
2024-03-15 21:00:00,INV6369,Shoes,Fashion,4,2434,9736,Cash,Riverside,New
2024-03-29 19:00:00,INV6370,Washing Machine,Home Appliances,5,14896,74480,UPI,City Center,Returning
2024-11-01 02:00:00,INV6371,Microwave,Home Appliances,4,6940,27760,Cash,City Center,New
2024-09-27 20:00:00,INV6372,Shoes,Fashion,5,2641,13205,Cash,City Center,New
2024-02-03 23:00:00,INV6373,Jeans,Fashion,2,1873,3746,Card,Riverside,Returning
2024-12-25 18:00:00,INV6374,Smartphone,Electronics,2,19994,39988,Card,Riverside,Returning
2024-10-04 18:00:00,INV6375,Novel,Books,5,590,2950,UPI,City Center,New
2024-01-06 22:00:00,INV6376,Jeans,Fashion,2,1914,3828,Online Gateway,Riverside,Returning
2024-02-28 18:00:00,INV6377,T-shirt,Fashion,5,742,3710,Card,Riverside,Returning
2024-01-23 06:00:00,INV6378,Mixer Grinder,Home Appliances,1,3359,3359,Cash,Riverside,New
2024-05-20 04:00:00,INV6379,Shoes,Fashion,1,2518,2518,UPI,City Center,New
2024-02-13 00:00:00,INV6380,Jeans,Fashion,5,1855,9275,Online Gateway,City Center,Returning
2024-05-19 06:00:00,INV6381,Jeans,Fashion,3,1904,5712,Cash,Riverside,New
2024-09-10 13:00:00,INV6382,Microwave,Home Appliances,5,7045,35225,Cash,City Center,Returning
2024-07-06 12:00:00,INV6383,Novel,Books,1,652,652,Card,City Center,Returning
2024-02-18 20:00:00,INV6384,Washing Machine,Home Appliances,2,15039,30078,Card,City Center,Returning
2024-07-07 05:00:00,INV6385,Headphones,Electronics,4,1502,6008,Cash,City Center,New
2024-11-29 15:00:00,INV6386,Shoes,Fashion,3,2560,7680,UPI,City Center,New
2024-03-09 09:00:00,INV6387,Headphones,Electronics,5,1463,7315,UPI,Riverside,Returning
2024-01-20 15:00:00,INV6388,Shoes,Fashion,4,2592,10368,Card,Riverside,Returning
2024-05-02 12:00:00,INV6389,Novel,Books,3,690,2070,UPI,City Center,New
2024-12-30 02:00:00,INV6390,T-shirt,Fashion,4,737,2948,Cash,City Center,New
2024-07-15 22:00:00,INV6391,Microwave,Home Appliances,2,7000,14000,Online Gateway,City Center,New
2024-11-15 14:00:00,INV6392,Pen Set,Books,5,67,335,Card,Riverside,Returning
2024-06-04 03:00:00,INV6393,Notebook,Books,4,120,480,Cash,City Center,New
2024-01-16 03:00:00,INV6394,Jeans,Fashion,5,1749,8745,Card,City Center,New
2024-05-17 21:00:00,INV6395,Laptop,Electronics,1,60078,60078,Cash,Riverside,Returning
2024-01-23 17:00:00,INV6396,Shoes,Fashion,1,2680,2680,Card,City Center,Returning
2024-05-15 00:00:00,INV6397,Notebook,Books,5,-29,-145,Online Gateway,City Center,New
2024-10-04 17:00:00,INV6398,Smartphone,Electronics,1,20041,20041,Card,City Center,New
2024-03-21 16:00:00,INV6399,Notebook,Books,4,17,68,Online Gateway,Riverside,Returning
2024-02-06 18:00:00,INV6400,Mixer Grinder,Home Appliances,3,3376,10128,Card,City Center,Returning
2024-06-09 00:00:00,INV6401,Headphones,Electronics,1,1332,1332,Online Gateway,City Center,Returning
2024-10-15 11:00:00,INV6402,Headphones,Electronics,5,1540,7700,UPI,City Center,Returning
2024-07-11 03:00:00,INV6403,Notebook,Books,2,150,300,Online Gateway,City Center,Returning
2024-08-04 20:00:00,INV6404,Jeans,Fashion,1,1680,1680,UPI,Riverside,Returning
2024-10-30 16:00:00,INV6405,Smartphone,Electronics,1,19809,19809,UPI,City Center,New
2024-05-13 11:00:00,INV6406,Mixer Grinder,Home Appliances,1,3616,3616,UPI,Riverside,New
2024-04-03 12:00:00,INV6407,Headphones,Electronics,4,1388,5552,Card,City Center,New
2024-01-01 18:00:00,INV6408,Shoes,Fashion,4,2305,9220,Online Gateway,City Center,New
2024-01-27 17:00:00,INV6409,Shoes,Fashion,3,2319,6957,Card,City Center,New
2024-05-08 11:00:00,INV6410,Pen Set,Books,2,192,384,UPI,City Center,Returning
2024-08-04 16:00:00,INV6411,Shoes,Fashion,4,2469,9876,Card,City Center,Returning
2024-12-21 01:00:00,INV6412,Novel,Books,2,586,1172,Cash,City Center,Returning
2024-02-06 01:00:00,INV6413,Pen Set,Books,4,-37,-148,Cash,Riverside,Returning
2024-02-02 05:00:00,INV6414,Novel,Books,4,585,2340,Online Gateway,Riverside,New
2024-07-16 04:00:00,INV6415,Shoes,Fashion,2,2300,4600,UPI,Riverside,Returning
2024-05-26 14:00:00,INV6416,T-shirt,Fashion,1,609,609,Online Gateway,City Center,Returning
2024-10-10 03:00:00,INV6417,Washing Machine,Home Appliances,3,15097,45291,Online Gateway,City Center,New
2024-10-18 00:00:00,INV6418,Notebook,Books,5,47,235,UPI,Riverside,New
2024-04-16 23:00:00,INV6419,Smartphone,Electronics,3,20173,60519,Cash,Riverside,Returning
2024-03-10 18:00:00,INV6420,T-shirt,Fashion,2,897,1794,Online Gateway,City Center,New
2024-01-31 19:00:00,INV6421,Novel,Books,2,451,902,Cash,City Center,Returning
2024-03-05 09:00:00,INV6422,Laptop,Electronics,3,59809,179427,Online Gateway,Riverside,New
2024-08-01 15:00:00,INV6423,Pen Set,Books,2,-88,-176,UPI,City Center,Returning
2024-10-16 11:00:00,INV6424,Jeans,Fashion,2,1957,3914,Card,City Center,New
2024-10-02 20:00:00,INV6425,Notebook,Books,5,-76,-380,UPI,City Center,Returning
2024-07-08 19:00:00,INV6426,Notebook,Books,4,225,900,UPI,City Center,Returning
2024-08-23 05:00:00,INV6427,T-shirt,Fashion,1,958,958,UPI,Riverside,Returning
2024-10-23 20:00:00,INV6428,Headphones,Electronics,3,1682,5046,Card,Riverside,New
2024-06-04 12:00:00,INV6429,Smartphone,Electronics,1,19859,19859,UPI,City Center,Returning
2024-04-05 03:00:00,INV6430,Jeans,Fashion,5,1951,9755,Online Gateway,City Center,Returning
2024-12-27 05:00:00,INV6431,Microwave,Home Appliances,5,7082,35410,Card,Riverside,New
2024-10-18 14:00:00,INV6432,Shoes,Fashion,1,2527,2527,UPI,City Center,New
2024-08-13 13:00:00,INV6433,Laptop,Electronics,3,59983,179949,Cash,Riverside,New
2024-02-22 21:00:00,INV6434,Mixer Grinder,Home Appliances,4,3334,13336,UPI,City Center,New
2024-11-23 20:00:00,INV6435,Novel,Books,2,488,976,UPI,Riverside,Returning
2024-04-18 11:00:00,INV6436,Novel,Books,2,323,646,UPI,Riverside,Returning
2024-09-05 09:00:00,INV6437,Microwave,Home Appliances,3,7027,21081,Online Gateway,City Center,New
2024-12-23 01:00:00,INV6438,Notebook,Books,2,129,258,Card,City Center,Returning
2024-11-10 21:00:00,INV6439,Jeans,Fashion,4,1810,7240,Card,Riverside,Returning
2024-03-11 00:00:00,INV6440,Jeans,Fashion,1,1644,1644,Online Gateway,City Center,Returning
2024-12-17 09:00:00,INV6441,Mixer Grinder,Home Appliances,5,3537,17685,Cash,City Center,Returning
2024-08-24 18:00:00,INV6442,Notebook,Books,2,-8,-16,Cash,City Center,New
2024-12-02 20:00:00,INV6443,Washing Machine,Home Appliances,5,15104,75520,Online Gateway,City Center,New
2024-08-11 15:00:00,INV6444,Mixer Grinder,Home Appliances,2,3439,6878,Online Gateway,Riverside,New
2024-01-03 21:00:00,INV6445,Headphones,Electronics,5,1625,8125,Card,City Center,Returning
2024-06-12 12:00:00,INV6446,T-shirt,Fashion,4,654,2616,Cash,City Center,Returning
2024-09-15 08:00:00,INV6447,Novel,Books,5,364,1820,Online Gateway,City Center,Returning
2024-03-24 15:00:00,INV6448,Pen Set,Books,4,-126,-504,Card,City Center,Returning
2024-12-04 07:00:00,INV6449,Pen Set,Books,5,115,575,UPI,City Center,Returning
2024-04-25 19:00:00,INV6450,Pen Set,Books,5,164,820,Online Gateway,City Center,Returning
2024-07-24 00:00:00,INV6451,Shoes,Fashion,5,2539,12695,Online Gateway,City Center,New
2024-02-01 11:00:00,INV6452,Pen Set,Books,5,-146,-730,Cash,Riverside,New
2024-09-27 15:00:00,INV6453,Microwave,Home Appliances,5,6945,34725,UPI,Riverside,Returning
2024-09-04 07:00:00,INV6454,Microwave,Home Appliances,3,6958,20874,UPI,City Center,New
2024-04-07 02:00:00,INV6455,Microwave,Home Appliances,4,7097,28388,Card,Riverside,New
2024-08-25 17:00:00,INV6456,Washing Machine,Home Appliances,3,14945,44835,Card,Riverside,Returning
2024-12-11 21:00:00,INV6457,Jeans,Fashion,5,1655,8275,Online Gateway,City Center,Returning
2024-02-12 08:00:00,INV6458,Shoes,Fashion,3,2596,7788,Card,Riverside,New
2024-11-02 03:00:00,INV6459,Microwave,Home Appliances,5,7160,35800,Online Gateway,Riverside,Returning
2024-12-08 08:00:00,INV6460,Microwave,Home Appliances,5,7187,35935,Card,Riverside,Returning
2024-07-24 18:00:00,INV6461,Washing Machine,Home Appliances,5,14836,74180,Online Gateway,Riverside,Returning
2024-04-28 06:00:00,INV6462,Shoes,Fashion,3,2646,7938,Cash,Riverside,New
2024-01-31 17:00:00,INV6463,Laptop,Electronics,4,60133,240532,Cash,Riverside,Returning
2024-09-15 08:00:00,INV6464,Washing Machine,Home Appliances,1,15151,15151,Card,Riverside,New
2024-12-14 19:00:00,INV6465,Notebook,Books,1,151,151,Card,Riverside,New
2024-01-10 15:00:00,INV6466,Headphones,Electronics,2,1401,2802,UPI,Riverside,New
2024-03-20 21:00:00,INV6467,Shoes,Fashion,2,2509,5018,UPI,City Center,Returning
2024-12-21 14:00:00,INV6468,Notebook,Books,1,272,272,Card,City Center,New
2024-09-03 14:00:00,INV6469,Headphones,Electronics,4,1461,5844,Card,City Center,Returning
2024-04-19 07:00:00,INV6470,Shoes,Fashion,3,2655,7965,UPI,City Center,Returning
2024-12-26 06:00:00,INV6471,Novel,Books,4,379,1516,UPI,City Center,New
2024-09-23 17:00:00,INV6472,Headphones,Electronics,2,1425,2850,UPI,Riverside,Returning
